image_path,labels
data\data_classification\Corn_healthy\image (460).jpg,17
data\data_classification\Corn_healthy\image (5).jpg,17
data\data_classification\Corn_healthy\image (357).jpg,17
data\data_classification\Corn_healthy\image (483).jpg,17
data\data_classification\Corn_healthy\image (132).jpg,17
data\data_classification\Corn_healthy\image (1013).jpg,17
data\data_classification\Corn_healthy\image (887).JPG,17
data\data_classification\Corn_healthy\image (663).jpg,17
data\data_classification\Corn_healthy\image (1149).jpg,17
data\data_classification\Corn_healthy\image (288).jpg,17
data\data_classification\Corn_healthy\image (350).jpg,17
data\data_classification\Corn_healthy\image (763).jpg,17
data\data_classification\Corn_healthy\image (1008).jpg,17
data\data_classification\Corn_healthy\image (501).jpg,17
data\data_classification\Corn_healthy\image (810).jpg,17
data\data_classification\Corn_healthy\image (825).jpg,17
data\data_classification\Corn_healthy\image (791).jpg,17
data\data_classification\Corn_healthy\image (144).jpg,17
data\data_classification\Corn_healthy\image (216).jpg,17
data\data_classification\Corn_healthy\image (909).jpg,17
data\data_classification\Corn_healthy\image (1046).jpg,17
data\data_classification\Corn_healthy\image (534).jpg,17
data\data_classification\Corn_healthy\image (243).jpg,17
data\data_classification\Corn_healthy\image (938).jpg,17
data\data_classification\Corn_healthy\image (691).jpg,17
data\data_classification\Corn_healthy\image (706).jpg,17
data\data_classification\Corn_healthy\image (1002).jpg,17
data\data_classification\Corn_healthy\image (254).jpg,17
data\data_classification\Corn_healthy\image (1016).jpg,17
data\data_classification\Corn_healthy\image (72).jpg,17
data\data_classification\Corn_healthy\image (962).jpg,17
data\data_classification\Corn_healthy\image (431).jpg,17
data\data_classification\Corn_healthy\image (1118).jpg,17
data\data_classification\Corn_healthy\image (187).jpg,17
data\data_classification\Corn_healthy\image (450).jpg,17
data\data_classification\Corn_healthy\image (605).jpg,17
data\data_classification\Corn_healthy\image (929).jpg,17
data\data_classification\Corn_healthy\image (443).jpg,17
data\data_classification\Corn_healthy\image (622).jpg,17
data\data_classification\Corn_healthy\image (459).JPG,17
data\data_classification\Corn_healthy\image (588).jpg,17
data\data_classification\Corn_healthy\image (487).jpg,17
data\data_classification\Corn_healthy\image (334).jpg,17
data\data_classification\Corn_healthy\image (64).jpg,17
data\data_classification\Corn_healthy\image (1161).jpg,17
data\data_classification\Corn_healthy\image (935).jpg,17
data\data_classification\Corn_healthy\image (231).jpg,17
data\data_classification\Corn_healthy\image (1148).jpg,17
data\data_classification\Corn_healthy\image (467).jpg,17
data\data_classification\Corn_healthy\image (969).jpg,17
data\data_classification\Corn_healthy\image (992).jpg,17
data\data_classification\Corn_healthy\image (632).jpg,17
data\data_classification\Corn_healthy\image (1114).jpg,17
data\data_classification\Corn_healthy\image (709).jpg,17
data\data_classification\Corn_healthy\image (800).jpg,17
data\data_classification\Corn_healthy\image (878).jpg,17
data\data_classification\Corn_healthy\image (62).jpg,17
data\data_classification\Corn_healthy\image (158).jpg,17
data\data_classification\Corn_healthy\image (497).jpg,17
data\data_classification\Corn_healthy\image (555).jpg,17
data\data_classification\Corn_healthy\image (710).jpg,17
data\data_classification\Corn_healthy\image (306).jpg,17
data\data_classification\Corn_healthy\image (303).jpg,17
data\data_classification\Corn_healthy\image (444).jpg,17
data\data_classification\Corn_healthy\image (995).jpg,17
data\data_classification\Corn_healthy\image (140).jpg,17
data\data_classification\Corn_healthy\image (1117).jpg,17
data\data_classification\Corn_healthy\image (917).jpg,17
data\data_classification\Corn_healthy\image (1064).jpg,17
data\data_classification\Corn_healthy\image (49).jpg,17
data\data_classification\Corn_healthy\image (696).jpg,17
data\data_classification\Corn_healthy\image (668).jpg,17
data\data_classification\Corn_healthy\image (3).jpg,17
data\data_classification\Corn_healthy\image (959).jpg,17
data\data_classification\Corn_healthy\image (610).jpg,17
data\data_classification\Corn_healthy\image (611).jpg,17
data\data_classification\Corn_healthy\image (496).jpg,17
data\data_classification\Corn_healthy\image (844).jpg,17
data\data_classification\Corn_healthy\image (421).jpg,17
data\data_classification\Corn_healthy\image (233).jpg,17
data\data_classification\Corn_healthy\image (314).jpg,17
data\data_classification\Corn_healthy\image (137).jpg,17
data\data_classification\Corn_healthy\image (495).jpg,17
data\data_classification\Corn_healthy\image (107).JPG,17
data\data_classification\Corn_healthy\image (479).JPG,17
data\data_classification\Corn_healthy\image (940).jpg,17
data\data_classification\Corn_healthy\image (295).jpg,17
data\data_classification\Corn_healthy\image (156).jpg,17
data\data_classification\Corn_healthy\image (740).jpg,17
data\data_classification\Corn_healthy\image (473).jpg,17
data\data_classification\Corn_healthy\image (680).jpg,17
data\data_classification\Corn_healthy\image (10).jpg,17
data\data_classification\Corn_healthy\image (299).jpg,17
data\data_classification\Corn_healthy\image (1103).jpg,17
data\data_classification\Corn_healthy\image (1145).jpg,17
data\data_classification\Corn_healthy\image (612).jpg,17
data\data_classification\Corn_healthy\image (705).JPG,17
data\data_classification\Corn_healthy\image (681).jpg,17
data\data_classification\Corn_healthy\image (880).jpg,17
data\data_classification\Corn_healthy\image (118).jpg,17
data\data_classification\Corn_healthy\image (88).jpg,17
data\data_classification\Corn_healthy\image (904).jpg,17
data\data_classification\Corn_healthy\image (190).jpg,17
data\data_classification\Corn_healthy\image (1067).jpg,17
data\data_classification\Corn_healthy\image (1015).jpg,17
data\data_classification\Corn_healthy\image (533).jpg,17
data\data_classification\Corn_healthy\image (919).jpg,17
data\data_classification\Corn_healthy\image (685).jpg,17
data\data_classification\Corn_healthy\image (870).jpg,17
data\data_classification\Corn_healthy\image (378).jpg,17
data\data_classification\Corn_healthy\image (566).jpg,17
data\data_classification\Corn_healthy\image (960).jpg,17
data\data_classification\Corn_healthy\image (523).jpg,17
data\data_classification\Corn_healthy\image (59).jpg,17
data\data_classification\Corn_healthy\image (484).jpg,17
data\data_classification\Corn_healthy\image (69).jpg,17
data\data_classification\Corn_healthy\image (505).jpg,17
data\data_classification\Corn_healthy\image (541).jpg,17
data\data_classification\Corn_healthy\image (861).jpg,17
data\data_classification\Corn_healthy\image (475).jpg,17
data\data_classification\Corn_healthy\image (1095).jpg,17
data\data_classification\Corn_healthy\image (910).jpg,17
data\data_classification\Corn_healthy\image (514).jpg,17
data\data_classification\Corn_healthy\image (839).jpg,17
data\data_classification\Corn_healthy\image (531).jpg,17
data\data_classification\Corn_healthy\image (921).jpg,17
data\data_classification\Corn_healthy\image (239).jpg,17
data\data_classification\Corn_healthy\image (745).jpg,17
data\data_classification\Corn_healthy\image (1055).jpg,17
data\data_classification\Corn_healthy\image (838).jpg,17
data\data_classification\Corn_healthy\image (1047).JPG,17
data\data_classification\Corn_healthy\image (133).jpg,17
data\data_classification\Corn_healthy\image (669).jpg,17
data\data_classification\Corn_healthy\image (1029).jpg,17
data\data_classification\Corn_healthy\image (18).jpg,17
data\data_classification\Corn_healthy\image (419).jpg,17
data\data_classification\Corn_healthy\image (1106).jpg,17
data\data_classification\Corn_healthy\image (806).jpg,17
data\data_classification\Corn_healthy\image (972).jpg,17
data\data_classification\Corn_healthy\image (387).jpg,17
data\data_classification\Corn_healthy\image (720).jpg,17
data\data_classification\Corn_healthy\image (1045).jpg,17
data\data_classification\Corn_healthy\image (305).jpg,17
data\data_classification\Corn_healthy\image (362).jpg,17
data\data_classification\Corn_healthy\image (282).jpg,17
data\data_classification\Corn_healthy\image (428).jpg,17
data\data_classification\Corn_healthy\image (614).jpg,17
data\data_classification\Corn_healthy\image (885).jpg,17
data\data_classification\Corn_healthy\image (301).jpg,17
data\data_classification\Corn_healthy\image (686).jpg,17
data\data_classification\Corn_healthy\image (672).jpg,17
data\data_classification\Corn_healthy\image (389).jpg,17
data\data_classification\Corn_healthy\image (915).jpg,17
data\data_classification\Corn_healthy\image (503).jpg,17
data\data_classification\Corn_healthy\image (346).jpg,17
data\data_classification\Corn_healthy\image (361).jpg,17
data\data_classification\Corn_healthy\image (377).jpg,17
data\data_classification\Corn_healthy\image (922).jpg,17
data\data_classification\Corn_healthy\image (661).jpg,17
data\data_classification\Corn_healthy\image (447).jpg,17
data\data_classification\Corn_healthy\image (932).jpg,17
data\data_classification\Corn_healthy\image (670).jpg,17
data\data_classification\Corn_healthy\image (395).jpg,17
data\data_classification\Corn_healthy\image (752).jpg,17
data\data_classification\Corn_healthy\image (905).jpg,17
data\data_classification\Corn_healthy\image (722).jpg,17
data\data_classification\Corn_healthy\image (463).jpg,17
data\data_classification\Corn_healthy\image (273).jpg,17
data\data_classification\Corn_healthy\image (726).jpg,17
data\data_classification\Corn_healthy\image (654).jpg,17
data\data_classification\Corn_healthy\image (81).jpg,17
data\data_classification\Corn_healthy\image (365).jpg,17
data\data_classification\Corn_healthy\image (1100).jpg,17
data\data_classification\Corn_healthy\image (54).jpg,17
data\data_classification\Corn_healthy\image (1031).jpg,17
data\data_classification\Corn_healthy\image (1132).jpg,17
data\data_classification\Corn_healthy\image (527).jpg,17
data\data_classification\Corn_healthy\image (328).jpg,17
data\data_classification\Corn_healthy\image (1125).jpg,17
data\data_classification\Corn_healthy\image (1127).jpg,17
data\data_classification\Corn_healthy\image (148).jpg,17
data\data_classification\Corn_healthy\image (719).jpg,17
data\data_classification\Corn_healthy\image (990).jpg,17
data\data_classification\Corn_healthy\image (510).jpg,17
data\data_classification\Corn_healthy\image (1005).jpg,17
data\data_classification\Corn_healthy\image (110).jpg,17
data\data_classification\Corn_healthy\image (261).jpg,17
data\data_classification\Corn_healthy\image (1036).jpg,17
data\data_classification\Corn_healthy\image (581).jpg,17
data\data_classification\Corn_healthy\image (76).jpg,17
data\data_classification\Corn_healthy\image (469).jpg,17
data\data_classification\Corn_healthy\image (31).jpg,17
data\data_classification\Corn_healthy\image (270).jpg,17
data\data_classification\Corn_healthy\image (656).jpg,17
data\data_classification\Corn_healthy\image (583).jpg,17
data\data_classification\Corn_healthy\image (1079).jpg,17
data\data_classification\Corn_healthy\image (224).jpg,17
data\data_classification\Corn_healthy\image (491).jpg,17
data\data_classification\Corn_healthy\image (147).jpg,17
data\data_classification\Corn_healthy\image (828).jpg,17
data\data_classification\Corn_healthy\image (222).jpg,17
data\data_classification\Corn_healthy\image (108).jpg,17
data\data_classification\Corn_healthy\image (165).jpg,17
data\data_classification\Corn_healthy\image (332).jpg,17
data\data_classification\Corn_healthy\image (733).jpg,17
data\data_classification\Corn_healthy\image (857).jpg,17
data\data_classification\Corn_healthy\image (973).jpg,17
data\data_classification\Corn_healthy\image (506).jpg,17
data\data_classification\Corn_healthy\image (436).jpg,17
data\data_classification\Corn_healthy\image (1000).jpg,17
data\data_classification\Corn_healthy\image (1039).jpg,17
data\data_classification\Corn_healthy\image (777).jpg,17
data\data_classification\Corn_healthy\image (298).jpg,17
data\data_classification\Corn_healthy\image (701).jpg,17
data\data_classification\Corn_healthy\image (942).jpg,17
data\data_classification\Corn_healthy\image (462).JPG,17
data\data_classification\Corn_healthy\image (1111).jpg,17
data\data_classification\Corn_healthy\image (1150).jpg,17
data\data_classification\Corn_healthy\image (573).jpg,17
data\data_classification\Corn_healthy\image (529).jpg,17
data\data_classification\Corn_healthy\image (805).jpg,17
data\data_classification\Corn_healthy\image (14).jpg,17
data\data_classification\Corn_healthy\image (741).jpg,17
data\data_classification\Corn_healthy\image (1123).jpg,17
data\data_classification\Corn_healthy\image (652).jpg,17
data\data_classification\Corn_healthy\image (461).jpg,17
data\data_classification\Corn_healthy\image (55).jpg,17
data\data_classification\Corn_healthy\image (402).jpg,17
data\data_classification\Corn_healthy\image (674).jpg,17
data\data_classification\Corn_healthy\image (177).jpg,17
data\data_classification\Corn_healthy\image (819).jpg,17
data\data_classification\Corn_healthy\image (128).jpg,17
data\data_classification\Corn_healthy\image (989).jpg,17
data\data_classification\Corn_healthy\image (92).jpg,17
data\data_classification\Corn_healthy\image (947).jpg,17
data\data_classification\Corn_healthy\image (205).jpg,17
data\data_classification\Corn_healthy\image (347).jpg,17
data\data_classification\Corn_healthy\image (521).jpg,17
data\data_classification\Corn_healthy\image (480).jpg,17
data\data_classification\Corn_healthy\image (699).jpg,17
data\data_classification\Corn_healthy\image (265).jpg,17
data\data_classification\Corn_healthy\image (986).jpg,17
data\data_classification\Corn_healthy\image (843).jpg,17
data\data_classification\Corn_healthy\image (188).jpg,17
data\data_classification\Corn_healthy\image (950).jpg,17
data\data_classification\Corn_healthy\image (211).jpg,17
data\data_classification\Corn_healthy\image (34).jpg,17
data\data_classification\Corn_healthy\image (946).jpg,17
data\data_classification\Corn_healthy\image (646).jpg,17
data\data_classification\Corn_healthy\image (1109).jpg,17
data\data_classification\Corn_healthy\image (1059).jpg,17
data\data_classification\Corn_healthy\image (953).jpg,17
data\data_classification\Corn_healthy\image (182).jpg,17
data\data_classification\Corn_healthy\image (1042).jpg,17
data\data_classification\Corn_healthy\image (557).jpg,17
data\data_classification\Corn_healthy\image (41).jpg,17
data\data_classification\Corn_healthy\image (684).jpg,17
data\data_classification\Corn_healthy\image (422).jpg,17
data\data_classification\Corn_healthy\image (526).jpg,17
data\data_classification\Corn_healthy\image (1044).jpg,17
data\data_classification\Corn_healthy\image (1135).jpg,17
data\data_classification\Corn_healthy\image (619).jpg,17
data\data_classification\Corn_healthy\image (206).jpg,17
data\data_classification\Corn_healthy\image (172).jpg,17
data\data_classification\Corn_healthy\image (958).jpg,17
data\data_classification\Corn_healthy\image (255).jpg,17
data\data_classification\Corn_healthy\image (651).jpg,17
data\data_classification\Corn_healthy\image (913).jpg,17
data\data_classification\Corn_healthy\image (866).jpg,17
data\data_classification\Corn_healthy\image (304).jpg,17
data\data_classification\Corn_healthy\image (1146).jpg,17
data\data_classification\Corn_healthy\image (130).jpg,17
data\data_classification\Corn_healthy\image (1022).jpg,17
data\data_classification\Corn_healthy\image (280).jpg,17
data\data_classification\Corn_healthy\image (263).jpg,17
data\data_classification\Corn_healthy\image (30).jpg,17
data\data_classification\Corn_healthy\image (221).jpg,17
data\data_classification\Corn_healthy\image (136).jpg,17
data\data_classification\Corn_healthy\image (186).jpg,17
data\data_classification\Corn_healthy\image (435).JPG,17
data\data_classification\Corn_healthy\image (1018).jpg,17
data\data_classification\Corn_healthy\image (832).jpg,17
data\data_classification\Corn_healthy\image (738).jpg,17
data\data_classification\Corn_healthy\image (1120).jpg,17
data\data_classification\Corn_healthy\image (545).jpg,17
data\data_classification\Corn_healthy\image (336).jpg,17
data\data_classification\Corn_healthy\image (79).jpg,17
data\data_classification\Corn_healthy\image (750).jpg,17
data\data_classification\Corn_healthy\image (983).jpg,17
data\data_classification\Corn_healthy\image (67).jpg,17
data\data_classification\Corn_healthy\image (688).jpg,17
data\data_classification\Corn_healthy\image (109).jpg,17
data\data_classification\Corn_healthy\image (540).jpg,17
data\data_classification\Corn_healthy\image (1124).jpg,17
data\data_classification\Corn_healthy\image (1052).jpg,17
data\data_classification\Corn_healthy\image (269).jpg,17
data\data_classification\Corn_healthy\image (592).jpg,17
data\data_classification\Corn_healthy\image (575).jpg,17
data\data_classification\Corn_healthy\image (879).jpg,17
data\data_classification\Corn_healthy\image (1151).jpg,17
data\data_classification\Corn_healthy\image (667).jpg,17
data\data_classification\Corn_healthy\image (756).jpg,17
data\data_classification\Corn_healthy\image (134).jpg,17
data\data_classification\Corn_healthy\image (248).jpg,17
data\data_classification\Corn_healthy\image (452).jpg,17
data\data_classification\Corn_healthy\image (544).jpg,17
data\data_classification\Corn_healthy\image (453).jpg,17
data\data_classification\Corn_healthy\image (769).jpg,17
data\data_classification\Corn_healthy\image (240).jpg,17
data\data_classification\Corn_healthy\image (591).jpg,17
data\data_classification\Corn_healthy\image (718).jpg,17
data\data_classification\Corn_healthy\image (679).jpg,17
data\data_classification\Corn_healthy\image (864).jpg,17
data\data_classification\Corn_healthy\image (976).jpg,17
data\data_classification\Corn_healthy\image (963).jpg,17
data\data_classification\Corn_healthy\image (486).jpg,17
data\data_classification\Corn_healthy\image (38).jpg,17
data\data_classification\Corn_healthy\image (743).jpg,17
data\data_classification\Corn_healthy\image (275).jpg,17
data\data_classification\Corn_healthy\image (1129).jpg,17
data\data_classification\Corn_healthy\image (315).jpg,17
data\data_classification\Corn_healthy\image (1012).JPG,17
data\data_classification\Corn_healthy\image (406).jpg,17
data\data_classification\Corn_healthy\image (1077).jpg,17
data\data_classification\Corn_healthy\image (1098).jpg,17
data\data_classification\Corn_healthy\image (556).jpg,17
data\data_classification\Corn_healthy\image (155).jpg,17
data\data_classification\Corn_healthy\image (407).jpg,17
data\data_classification\Corn_healthy\image (1080).jpg,17
data\data_classification\Corn_healthy\image (202).jpg,17
data\data_classification\Corn_healthy\image (730).jpg,17
data\data_classification\Corn_healthy\image (911).jpg,17
data\data_classification\Corn_healthy\image (835).jpg,17
data\data_classification\Corn_healthy\image (1160).jpg,17
data\data_classification\Corn_healthy\image (70).jpg,17
data\data_classification\Corn_healthy\image (1159).jpg,17
data\data_classification\Corn_healthy\image (411).jpg,17
data\data_classification\Corn_healthy\image (613).jpg,17
data\data_classification\Corn_healthy\image (370).jpg,17
data\data_classification\Corn_healthy\image (262).jpg,17
data\data_classification\Corn_healthy\image (1075).jpg,17
data\data_classification\Corn_healthy\image (40).jpg,17
data\data_classification\Corn_healthy\image (343).jpg,17
data\data_classification\Corn_healthy\image (318).jpg,17
data\data_classification\Corn_healthy\image (645).jpg,17
data\data_classification\Corn_healthy\image (192).jpg,17
data\data_classification\Corn_healthy\image (119).jpg,17
data\data_classification\Corn_healthy\image (834).jpg,17
data\data_classification\Corn_healthy\image (73).jpg,17
data\data_classification\Corn_healthy\image (478).jpg,17
data\data_classification\Corn_healthy\image (1134).jpg,17
data\data_classification\Corn_healthy\image (873).jpg,17
data\data_classification\Corn_healthy\image (396).jpg,17
data\data_classification\Corn_healthy\image (1110).jpg,17
data\data_classification\Corn_healthy\image (146).jpg,17
data\data_classification\Corn_healthy\image (528).jpg,17
data\data_classification\Corn_healthy\image (36).jpg,17
data\data_classification\Corn_healthy\image (862).jpg,17
data\data_classification\Corn_healthy\image (980).jpg,17
data\data_classification\Corn_healthy\image (46).jpg,17
data\data_classification\Corn_healthy\image (1157).jpg,17
data\data_classification\Corn_healthy\image (638).jpg,17
data\data_classification\Corn_healthy\image (427).jpg,17
data\data_classification\Corn_healthy\image (445).jpg,17
data\data_classification\Corn_healthy\image (471).jpg,17
data\data_classification\Corn_healthy\image (1048).jpg,17
data\data_classification\Corn_healthy\image (468).jpg,17
data\data_classification\Corn_healthy\image (232).jpg,17
data\data_classification\Corn_healthy\image (520).jpg,17
data\data_classification\Corn_healthy\image (93).jpg,17
data\data_classification\Corn_healthy\image (833).jpg,17
data\data_classification\Corn_healthy\image (547).jpg,17
data\data_classification\Corn_healthy\image (687).jpg,17
data\data_classification\Corn_healthy\image (890).jpg,17
data\data_classification\Corn_healthy\image (537).jpg,17
data\data_classification\Corn_healthy\image (548).jpg,17
data\data_classification\Corn_healthy\image (782).jpg,17
data\data_classification\Corn_healthy\image (141).jpg,17
data\data_classification\Corn_healthy\image (163).jpg,17
data\data_classification\Corn_healthy\image (943).jpg,17
data\data_classification\Corn_healthy\image (258).jpg,17
data\data_classification\Corn_healthy\image (658).jpg,17
data\data_classification\Corn_healthy\image (373).jpg,17
data\data_classification\Corn_healthy\image (639).jpg,17
data\data_classification\Corn_healthy\image (768).jpg,17
data\data_classification\Corn_healthy\image (886).jpg,17
data\data_classification\Corn_healthy\image (309).jpg,17
data\data_classification\Corn_healthy\image (582).jpg,17
data\data_classification\Corn_healthy\image (965).jpg,17
data\data_classification\Corn_northern_leaf_blight\image (694).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (480).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (498).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (656).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (524).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (379).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (673).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (981).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (819).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (130).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (481).jpg,18
data\data_classification\Corn_northern_leaf_blight\image (400).jpg,18
data\data_classification\Corn_northern_leaf_blight\image (659).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (36).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (416).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (182).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (826).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (352).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (868).jpg,18
data\data_classification\Corn_northern_leaf_blight\image (247).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (839).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (676).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (752).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (11).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (264).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (380).jpg,18
data\data_classification\Corn_northern_leaf_blight\image (686).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (893).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (115).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (782).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (650).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (683).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (774).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (952).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (492).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (281).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (208).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (689).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (748).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (950).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (792).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (845).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (735).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (510).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (404).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (335).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (190).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (445).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (226).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (298).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (543).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (899).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (843).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (186).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (58).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (53).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (134).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (386).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (814).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (646).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (199).jpg,18
data\data_classification\Corn_northern_leaf_blight\image (12).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (563).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (653).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (886).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (532).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (791).jpg,18
data\data_classification\Corn_northern_leaf_blight\image (177).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (9).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (589).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (858).jpg,18
data\data_classification\Corn_northern_leaf_blight\image (663).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (306).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (515).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (42).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (857).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (935).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (965).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (861).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (200).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (654).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (905).jpg,18
data\data_classification\Corn_northern_leaf_blight\image (940).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (796).jpg,18
data\data_classification\Corn_northern_leaf_blight\image (299).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (591).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (448).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (894).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (301).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (937).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (585).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (667).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (866).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (939).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (254).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (419).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (30).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (745).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (28).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (590).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (77).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (339).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (203).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (263).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (614).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (533).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (674).jpg,18
data\data_classification\Corn_northern_leaf_blight\image (249).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (906).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (146).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (15).jpg,18
data\data_classification\Corn_northern_leaf_blight\image (744).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (243).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (501).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (349).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (951).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (985).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (787).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (605).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (206).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (438).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (869).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (280).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (88).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (805).jpg,18
data\data_classification\Corn_northern_leaf_blight\image (212).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (892).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (546).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (217).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (807).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (253).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (851).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (302).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (337).JPG,18
data\data_classification\Corn_northern_leaf_blight\image (800).JPG,18
