image_path,labels
data\data_classification\Grape_black_rot\image (609).JPG,21
data\data_classification\Grape_black_rot\image (1049).JPG,21
data\data_classification\Grape_black_rot\image (624).JPG,21
data\data_classification\Grape_black_rot\image (362).JPG,21
data\data_classification\Grape_black_rot\image (317).JPG,21
data\data_classification\Grape_black_rot\image (1105).JPG,21
data\data_classification\Grape_black_rot\image (382).JPG,21
data\data_classification\Grape_black_rot\image (37).JPG,21
data\data_classification\Grape_black_rot\image (260).JPG,21
data\data_classification\Grape_black_rot\image (209).JPG,21
data\data_classification\Grape_black_rot\image (1088).JPG,21
data\data_classification\Grape_black_rot\image (1169).JPG,21
data\data_classification\Grape_black_rot\image (117).JPG,21
data\data_classification\Grape_black_rot\image (112).JPG,21
data\data_classification\Grape_black_rot\image (441).JPG,21
data\data_classification\Grape_black_rot\image (422).JPG,21
data\data_classification\Grape_black_rot\image (825).JPG,21
data\data_classification\Grape_black_rot\image (140).JPG,21
data\data_classification\Grape_black_rot\image (6).JPG,21
data\data_classification\Grape_black_rot\image (583).JPG,21
data\data_classification\Grape_black_rot\image (870).JPG,21
data\data_classification\Grape_black_rot\image (39).JPG,21
data\data_classification\Grape_black_rot\image (1153).JPG,21
data\data_classification\Grape_black_rot\image (1058).JPG,21
data\data_classification\Grape_black_rot\image (408).JPG,21
data\data_classification\Grape_black_rot\image (779).JPG,21
data\data_classification\Grape_black_rot\image (576).JPG,21
data\data_classification\Grape_black_rot\image (590).JPG,21
data\data_classification\Grape_black_rot\image (435).JPG,21
data\data_classification\Grape_black_rot\image (1119).JPG,21
data\data_classification\Grape_black_rot\image (566).JPG,21
data\data_classification\Grape_black_rot\image (926).JPG,21
data\data_classification\Grape_black_rot\image (55).JPG,21
data\data_classification\Grape_black_rot\image (1112).JPG,21
data\data_classification\Grape_black_rot\image (82).JPG,21
data\data_classification\Grape_black_rot\image (127).JPG,21
data\data_classification\Grape_black_rot\image (166).JPG,21
data\data_classification\Grape_black_rot\image (77).JPG,21
data\data_classification\Grape_black_rot\image (265).JPG,21
data\data_classification\Grape_black_rot\image (1117).JPG,21
data\data_classification\Grape_black_rot\image (594).JPG,21
data\data_classification\Grape_black_rot\image (266).JPG,21
data\data_classification\Grape_black_rot\image (353).JPG,21
data\data_classification\Grape_black_rot\image (558).JPG,21
data\data_classification\Grape_black_rot\image (71).JPG,21
data\data_classification\Grape_black_rot\image (711).JPG,21
data\data_classification\Grape_black_rot\image (546).JPG,21
data\data_classification\Grape_black_rot\image (227).JPG,21
data\data_classification\Grape_black_rot\image (1010).JPG,21
data\data_classification\Grape_black_rot\image (131).JPG,21
data\data_classification\Grape_black_rot\image (214).JPG,21
data\data_classification\Grape_black_rot\image (219).JPG,21
data\data_classification\Grape_black_rot\image (941).JPG,21
data\data_classification\Grape_black_rot\image (401).JPG,21
data\data_classification\Grape_black_rot\image (1013).JPG,21
data\data_classification\Grape_black_rot\image (1043).JPG,21
data\data_classification\Grape_black_rot\image (1054).JPG,21
data\data_classification\Grape_black_rot\image (437).JPG,21
data\data_classification\Grape_black_rot\image (473).JPG,21
data\data_classification\Grape_black_rot\image (151).JPG,21
data\data_classification\Grape_black_rot\image (33).JPG,21
data\data_classification\Grape_black_rot\image (512).JPG,21
data\data_classification\Grape_black_rot\image_43.jpg,21
data\data_classification\Grape_black_rot\image (869).JPG,21
data\data_classification\Grape_black_rot\image (191).JPG,21
data\data_classification\Grape_black_rot\image (1180).JPG,21
data\data_classification\Grape_esca\image (716).JPG,22
data\data_classification\Grape_esca\image (472).JPG,22
data\data_classification\Grape_esca\image (420).JPG,22
data\data_classification\Grape_esca\image (1185).JPG,22
data\data_classification\Grape_esca\image (1235).JPG,22
data\data_classification\Grape_esca\image (149).JPG,22
data\data_classification\Grape_esca\image (891).JPG,22
data\data_classification\Grape_esca\image (139).JPG,22
data\data_classification\Grape_esca\image (1303).JPG,22
data\data_classification\Grape_esca\image (685).JPG,22
data\data_classification\Grape_esca\image (883).JPG,22
data\data_classification\Grape_esca\image (1244).JPG,22
data\data_classification\Grape_esca\image (506).JPG,22
data\data_classification\Grape_esca\image (828).JPG,22
data\data_classification\Grape_esca\image (462).JPG,22
data\data_classification\Grape_esca\image (463).JPG,22
data\data_classification\Grape_esca\image (972).JPG,22
data\data_classification\Grape_esca\image (1162).JPG,22
data\data_classification\Grape_esca\image (560).JPG,22
data\data_classification\Grape_esca\image (507).JPG,22
data\data_classification\Grape_esca\image (986).JPG,22
data\data_classification\Grape_esca\image (1163).JPG,22
data\data_classification\Grape_esca\image (318).JPG,22
data\data_classification\Grape_esca\image (929).JPG,22
data\data_classification\Grape_esca\image (485).JPG,22
data\data_classification\Grape_esca\image (175).JPG,22
data\data_classification\Grape_esca\image (1380).JPG,22
data\data_classification\Grape_esca\image (1124).JPG,22
data\data_classification\Grape_esca\image (622).JPG,22
data\data_classification\Grape_esca\image (257).JPG,22
data\data_classification\Grape_esca\image (55).JPG,22
data\data_classification\Grape_esca\image (109).JPG,22
data\data_classification\Grape_esca\image (1375).JPG,22
data\data_classification\Grape_esca\image (618).JPG,22
data\data_classification\Grape_esca\image (20).JPG,22
data\data_classification\Grape_esca\image (1161).JPG,22
data\data_classification\Grape_esca\image (276).JPG,22
data\data_classification\Grape_esca\image (260).JPG,22
data\data_classification\Grape_esca\image (1019).JPG,22
data\data_classification\Grape_esca\image (1340).JPG,22
data\data_classification\Grape_esca\image (1361).JPG,22
data\data_classification\Grape_esca\image (53).JPG,22
data\data_classification\Grape_esca\image (365).JPG,22
data\data_classification\Grape_esca\image (126).JPG,22
data\data_classification\Grape_esca\image (333).JPG,22
data\data_classification\Grape_esca\image (141).JPG,22
data\data_classification\Grape_esca\image (1180).JPG,22
data\data_classification\Grape_esca\image (952).JPG,22
data\data_classification\Grape_esca\image (265).JPG,22
data\data_classification\Grape_esca\image (765).JPG,22
data\data_classification\Grape_esca\image (634).JPG,22
data\data_classification\Grape_esca\image (283).JPG,22
data\data_classification\Grape_esca\image (526).JPG,22
data\data_classification\Grape_esca\image (315).JPG,22
data\data_classification\Grape_esca\image (1299).JPG,22
data\data_classification\Grape_esca\image (258).JPG,22
data\data_classification\Grape_esca\image (464).JPG,22
data\data_classification\Grape_esca\image (1145).JPG,22
data\data_classification\Grape_esca\image (88).JPG,22
data\data_classification\Grape_esca\image (1131).JPG,22
data\data_classification\Grape_esca\image (712).JPG,22
data\data_classification\Grape_esca\image (874).JPG,22
data\data_classification\Grape_esca\image (926).JPG,22
data\data_classification\Grape_esca\image (987).JPG,22
data\data_classification\Grape_esca\image (1343).JPG,22
data\data_classification\Grape_esca\image (569).JPG,22
data\data_classification\Grape_esca\image (778).JPG,22
data\data_classification\Grape_esca\image (1138).JPG,22
data\data_classification\Grape_esca\image (423).JPG,22
data\data_classification\Grape_esca\image (422).JPG,22
data\data_classification\Grape_esca\image (1373).JPG,22
data\data_classification\Grape_esca\image (288).JPG,22
data\data_classification\Grape_esca\image (535).JPG,22
data\data_classification\Grape_esca\image (1113).JPG,22
data\data_classification\Grape_esca\image (291).JPG,22
data\data_classification\Grape_esca\image (978).JPG,22
data\data_classification\Grape_esca\image (788).JPG,22
data\data_classification\Grape_esca\image (688).JPG,22
data\data_classification\Grape_esca\image (727).JPG,22
data\data_classification\Grape_esca\image (663).JPG,22
data\data_classification\Grape_esca\image (59).JPG,22
data\data_classification\Grape_esca\image (857).JPG,22
data\data_classification\Grape_esca\image (197).JPG,22
data\data_classification\Grape_esca\image (837).JPG,22
data\data_classification\Grape_esca\image (366).JPG,22
data\data_classification\Grape_esca\image (356).JPG,22
data\data_classification\Grape_esca\image (596).JPG,22
data\data_classification\Grape_esca\image (4).JPG,22
data\data_classification\Grape_esca\image (45).JPG,22
data\data_classification\Grape_esca\image (864).JPG,22
data\data_classification\Grape_esca\image (1121).JPG,22
data\data_classification\Grape_esca\image (1276).JPG,22
data\data_classification\Grape_esca\image (956).JPG,22
data\data_classification\Grape_esca\image (488).JPG,22
data\data_classification\Grape_esca\image (503).JPG,22
data\data_classification\Grape_esca\image (629).JPG,22
data\data_classification\Grape_esca\image (650).JPG,22
data\data_classification\Grape_esca\image (476).JPG,22
data\data_classification\Grape_esca\image (617).JPG,22
data\data_classification\Grape_esca\image (745).JPG,22
data\data_classification\Grape_esca\image (631).JPG,22
data\data_classification\Grape_esca\image (480).JPG,22
data\data_classification\Grape_esca\image (1311).JPG,22
data\data_classification\Grape_esca\image (219).JPG,22
data\data_classification\Grape_esca\image (451).JPG,22
data\data_classification\Grape_esca\image (734).JPG,22
data\data_classification\Grape_esca\image (651).JPG,22
data\data_classification\Grape_esca\image (262).JPG,22
data\data_classification\Grape_esca\image (1028).JPG,22
data\data_classification\Grape_esca\image (610).JPG,22
data\data_classification\Grape_esca\image (683).JPG,22
data\data_classification\Grape_esca\image (512).JPG,22
data\data_classification\Grape_esca\image (89).JPG,22
data\data_classification\Grape_esca\image (941).JPG,22
data\data_classification\Grape_esca\image (305).JPG,22
data\data_classification\Grape_esca\image (840).JPG,22
data\data_classification\Grape_esca\image (446).JPG,22
data\data_classification\Grape_esca\image (556).JPG,22
data\data_classification\Grape_esca\image (1052).JPG,22
data\data_classification\Grape_esca\image (307).JPG,22
data\data_classification\Grape_esca\image (68).JPG,22
data\data_classification\Grape_esca\image (172).JPG,22
data\data_classification\Grape_esca\image (524).JPG,22
data\data_classification\Grape_esca\image (804).JPG,22
data\data_classification\Grape_esca\image (279).JPG,22
data\data_classification\Grape_esca\image (371).JPG,22
data\data_classification\Grape_esca\image (254).JPG,22
data\data_classification\Grape_esca\image (1094).JPG,22
data\data_classification\Grape_esca\image (1001).JPG,22
data\data_classification\Grape_esca\image (1104).JPG,22
data\data_classification\Grape_esca\image (1101).JPG,22
data\data_classification\Grape_esca\image (887).JPG,22
data\data_classification\Grape_esca\image (675).JPG,22
data\data_classification\Grape_esca\image (1278).JPG,22
data\data_classification\Grape_esca\image (363).JPG,22
data\data_classification\Grape_esca\image (1220).JPG,22
data\data_classification\Grape_esca\image (533).JPG,22
data\data_classification\Grape_esca\image (304).JPG,22
data\data_classification\Grape_esca\image (789).JPG,22
data\data_classification\Grape_esca\image (640).JPG,22
data\data_classification\Grape_esca\image (1323).JPG,22
data\data_classification\Grape_esca\image (1215).JPG,22
data\data_classification\Grape_esca\image (75).JPG,22
data\data_classification\Grape_esca\image (213).JPG,22
data\data_classification\Grape_esca\image (847).JPG,22
data\data_classification\Grape_esca\image (208).JPG,22
data\data_classification\Grape_esca\image (308).JPG,22
data\data_classification\Grape_esca\image (953).JPG,22
data\data_classification\Grape_esca\image (623).JPG,22
data\data_classification\Grape_esca\image (378).JPG,22
data\data_classification\Grape_esca\image (974).JPG,22
data\data_classification\Grape_esca\image (424).JPG,22
data\data_classification\Grape_esca\image (558).JPG,22
data\data_classification\Grape_esca\image (90).JPG,22
data\data_classification\Grape_esca\image (300).JPG,22
data\data_classification\Grape_esca\image (42).JPG,22
data\data_classification\Grape_esca\image (465).JPG,22
data\data_classification\Grape_esca\image (889).JPG,22
data\data_classification\Grape_esca\image (1082).JPG,22
data\data_classification\Grape_esca\image (772).JPG,22
data\data_classification\Grape_esca\image (722).JPG,22
data\data_classification\Grape_esca\image (498).JPG,22
data\data_classification\Grape_esca\image (203).JPG,22
data\data_classification\Grape_esca\image (1289).JPG,22
data\data_classification\Grape_esca\image (12).JPG,22
data\data_classification\Grape_esca\image (156).JPG,22
data\data_classification\Grape_esca\image (638).JPG,22
data\data_classification\Grape_esca\image (529).JPG,22
data\data_classification\Grape_esca\image (43).JPG,22
data\data_classification\Grape_esca\image (1066).JPG,22
data\data_classification\Grape_esca\image (730).JPG,22
data\data_classification\Grape_esca\image (298).JPG,22
data\data_classification\Grape_esca\image (1049).JPG,22
data\data_classification\Grape_esca\image (239).JPG,22
data\data_classification\Grape_esca\image (427).JPG,22
data\data_classification\Grape_esca\image (1183).JPG,22
data\data_classification\Grape_esca\image (1217).JPG,22
data\data_classification\Grape_esca\image (704).JPG,22
data\data_classification\Grape_esca\image (993).JPG,22
data\data_classification\Grape_esca\image (456).JPG,22
data\data_classification\Grape_esca\image (992).JPG,22
data\data_classification\Grape_esca\image (990).JPG,22
data\data_classification\Grape_esca\image (7).JPG,22
data\data_classification\Grape_esca\image (30).JPG,22
data\data_classification\Grape_esca\image (749).JPG,22
data\data_classification\Grape_esca\image (1033).JPG,22
data\data_classification\Grape_esca\image (1171).JPG,22
data\data_classification\Grape_esca\image (1070).JPG,22
data\data_classification\Grape_esca\image (890).JPG,22
data\data_classification\Grape_esca\image (997).JPG,22
data\data_classification\Grape_esca\image (1352).JPG,22
data\data_classification\Grape_esca\image (1076).JPG,22
data\data_classification\Grape_esca\image (158).JPG,22
data\data_classification\Grape_esca\image (621).JPG,22
data\data_classification\Grape_esca\image (1055).JPG,22
data\data_classification\Grape_esca\image (78).JPG,22
data\data_classification\Grape_esca\image (484).JPG,22
data\data_classification\Grape_esca\image (475).JPG,22
data\data_classification\Grape_esca\image (1186).JPG,22
data\data_classification\Grape_esca\image (79).JPG,22
data\data_classification\Grape_esca\image (646).JPG,22
data\data_classification\Grape_esca\image (1004).JPG,22
data\data_classification\Grape_esca\image (1038).JPG,22
data\data_classification\Grape_esca\image (670).JPG,22
data\data_classification\Grape_esca\image (559).JPG,22
data\data_classification\Grape_esca\image (821).JPG,22
data\data_classification\Grape_esca\image (1315).JPG,22
data\data_classification\Grape_esca\image (131).JPG,22
data\data_classification\Grape_esca\image (8).JPG,22
data\data_classification\Grape_esca\image (1331).JPG,22
data\data_classification\Grape_esca\image (116).JPG,22
data\data_classification\Grape_esca\image (264).JPG,22
data\data_classification\Grape_esca\image (694).JPG,22
data\data_classification\Grape_esca\image (1031).JPG,22
data\data_classification\Grape_esca\image (697).JPG,22
data\data_classification\Grape_esca\image (777).JPG,22
data\data_classification\Grape_esca\image (98).JPG,22
data\data_classification\Grape_esca\image (867).JPG,22
data\data_classification\Grape_esca\image (330).JPG,22
data\data_classification\Grape_esca\image (228).JPG,22
data\data_classification\Grape_esca\image (643).JPG,22
data\data_classification\Grape_esca\image (1018).JPG,22
data\data_classification\Grape_esca\image (976).JPG,22
data\data_classification\Grape_esca\image (916).JPG,22
data\data_classification\Grape_esca\image (44).JPG,22
data\data_classification\Grape_esca\image (1317).JPG,22
data\data_classification\Grape_esca\image (711).JPG,22
data\data_classification\Grape_esca\image (253).JPG,22
data\data_classification\Grape_esca\image (702).JPG,22
data\data_classification\Grape_esca\image (1358).JPG,22
data\data_classification\Grape_esca\image (785).JPG,22
data\data_classification\Grape_esca\image (1210).JPG,22
data\data_classification\Grape_esca\image (1206).JPG,22
data\data_classification\Grape_esca\image (554).JPG,22
data\data_classification\Grape_esca\image (436).JPG,22
data\data_classification\Grape_esca\image (1207).JPG,22
data\data_classification\Grape_esca\image (223).JPG,22
data\data_classification\Grape_esca\image (297).JPG,22
data\data_classification\Grape_esca\image (1330).JPG,22
data\data_classification\Grape_esca\image (122).JPG,22
data\data_classification\Grape_esca\image (1039).JPG,22
data\data_classification\Grape_esca\image (831).JPG,22
data\data_classification\Grape_esca\image (1297).JPG,22
data\data_classification\Grape_esca\image (489).JPG,22
data\data_classification\Grape_esca\image (351).JPG,22
data\data_classification\Grape_esca\image (28).JPG,22
data\data_classification\Grape_esca\image (248).JPG,22
data\data_classification\Grape_esca\image (759).JPG,22
data\data_classification\Grape_esca\image (494).JPG,22
data\data_classification\Grape_esca\image (387).JPG,22
data\data_classification\Grape_esca\image (528).JPG,22
data\data_classification\Grape_esca\image (825).JPG,22
data\data_classification\Grape_esca\image (478).JPG,22
data\data_classification\Grape_esca\image (781).JPG,22
data\data_classification\Grape_esca\image (1379).JPG,22
data\data_classification\Grape_esca\image (470).JPG,22
data\data_classification\Grape_esca\image (130).JPG,22
data\data_classification\Grape_esca\image (1371).JPG,22
data\data_classification\Grape_esca\image (1002).JPG,22
data\data_classification\Grape_esca\image (1027).JPG,22
data\data_classification\Grape_esca\image (148).JPG,22
data\data_classification\Grape_esca\image (991).JPG,22
data\data_classification\Grape_esca\image (269).JPG,22
data\data_classification\Grape_esca\image (404).JPG,22
data\data_classification\Grape_esca\image (684).JPG,22
data\data_classification\Grape_esca\image (152).JPG,22
data\data_classification\Grape_esca\image (151).JPG,22
data\data_classification\Grape_esca\image (381).JPG,22
data\data_classification\Grape_esca\image (499).JPG,22
data\data_classification\Grape_esca\image (357).JPG,22
data\data_classification\Grape_esca\image (792).JPG,22
data\data_classification\Grape_esca\image (584).JPG,22
data\data_classification\Grape_esca\image (321).JPG,22
data\data_classification\Grape_esca\image (36).JPG,22
data\data_classification\Grape_esca\image (924).JPG,22
data\data_classification\Grape_esca\image (359).JPG,22
data\data_classification\Grape_esca\image (26).JPG,22
data\data_classification\Grape_esca\image (913).JPG,22
data\data_classification\Grape_esca\image (1353).JPG,22
data\data_classification\Grape_esca\image (1053).JPG,22
data\data_classification\Grape_esca\image (801).JPG,22
data\data_classification\Grape_esca\image (370).JPG,22
data\data_classification\Grape_esca\image (1118).JPG,22
data\data_classification\Grape_esca\image (678).JPG,22
data\data_classification\Grape_esca\image (344).JPG,22
data\data_classification\Grape_esca\image (942).JPG,22
data\data_classification\Grape_esca\image (912).JPG,22
data\data_classification\Grape_esca\image (962).JPG,22
data\data_classification\Grape_esca\image (1007).JPG,22
data\data_classification\Grape_esca\image (919).JPG,22
data\data_classification\Grape_esca\image (1199).JPG,22
data\data_classification\Grape_esca\image (500).JPG,22
data\data_classification\Grape_esca\image (452).JPG,22
data\data_classification\Grape_esca\image (438).JPG,22
data\data_classification\Grape_esca\image (1250).JPG,22
data\data_classification\Grape_esca\image (41).JPG,22
data\data_classification\Grape_esca\image (1294).JPG,22
data\data_classification\Grape_esca\image (1062).JPG,22
data\data_classification\Grape_esca\image (259).JPG,22
data\data_classification\Grape_esca\image (1000).JPG,22
data\data_classification\Grape_esca\image (224).JPG,22
data\data_classification\Grape_esca\image (312).JPG,22
data\data_classification\Grape_esca\image (1141).JPG,22
data\data_classification\Grape_esca\image (1247).JPG,22
data\data_classification\Grape_esca\image (508).JPG,22
data\data_classification\Grape_esca\image (799).JPG,22
data\data_classification\Grape_esca\image (875).JPG,22
data\data_classification\Grape_esca\image (325).JPG,22
data\data_classification\Grape_esca\image (756).JPG,22
data\data_classification\Grape_esca\image (700).JPG,22
data\data_classification\Grape_esca\image (160).JPG,22
data\data_classification\Grape_esca\image (813).JPG,22
data\data_classification\Grape_esca\image (1093).JPG,22
data\data_classification\Grape_esca\image (914).JPG,22
data\data_classification\Grape_esca\image (841).JPG,22
data\data_classification\Grape_esca\image (1336).JPG,22
data\data_classification\Grape_esca\image (655).JPG,22
data\data_classification\Grape_esca\image (455).JPG,22
data\data_classification\Grape_esca\image (425).JPG,22
data\data_classification\Grape_esca\image (1366).JPG,22
data\data_classification\Grape_esca\image (876).JPG,22
data\data_classification\Grape_esca\image (518).JPG,22
data\data_classification\Grape_esca\image (844).JPG,22
data\data_classification\Grape_esca\image (1266).JPG,22
data\data_classification\Grape_esca\image (1136).JPG,22
data\data_classification\Grape_esca\image (19).JPG,22
data\data_classification\Grape_esca\image (1326).JPG,22
data\data_classification\Grape_esca\image (469).JPG,22
data\data_classification\Grape_esca\image (708).JPG,22
data\data_classification\Grape_esca\image (842).JPG,22
data\data_classification\Grape_esca\image (1125).JPG,22
data\data_classification\Grape_esca\image (103).JPG,22
data\data_classification\Grape_esca\image (1345).JPG,22
data\data_classification\Grape_esca\image (861).JPG,22
data\data_classification\Grape_esca\image (284).JPG,22
data\data_classification\Grape_esca\image (984).JPG,22
data\data_classification\Grape_esca\image (255).JPG,22
data\data_classification\Grape_esca\image (626).JPG,22
data\data_classification\Grape_esca\image (1155).JPG,22
data\data_classification\Grape_esca\image (532).JPG,22
data\data_classification\Grape_esca\image (1335).JPG,22
data\data_classification\Grape_esca\image (1253).JPG,22
data\data_classification\Grape_esca\image (402).JPG,22
data\data_classification\Grape_esca\image (937).JPG,22
data\data_classification\Grape_esca\image (602).JPG,22
data\data_classification\Grape_healthy\image (369).JPG,23
data\data_classification\Grape_healthy\image (240).JPG,23
data\data_classification\Grape_healthy\image (119).JPG,23
data\data_classification\Grape_healthy\image_39.png,23
data\data_classification\Grape_healthy\image (12).JPG,23
data\data_classification\Grape_healthy\image_45.png,23
data\data_classification\Grape_healthy\image (49).JPG,23
data\data_classification\Grape_healthy\image (1).JPG,23
data\data_classification\Grape_healthy\image_4.jpg,23
data\data_classification\Grape_healthy\image (155).JPG,23
data\data_classification\Grape_healthy\image (19).JPG,23
data\data_classification\Grape_healthy\image (188).JPG,23
data\data_classification\Grape_healthy\image (36).JPG,23
data\data_classification\Grape_healthy\image (131).JPG,23
data\data_classification\Grape_healthy\image (99).JPG,23
data\data_classification\Grape_healthy\image (330).JPG,23
data\data_classification\Grape_healthy\image (148).JPG,23
data\data_classification\Grape_healthy\image (346).JPG,23
data\data_classification\Grape_healthy\image (172).JPG,23
data\data_classification\Grape_healthy\image (324).JPG,23
data\data_classification\Grape_healthy\image (33).JPG,23
data\data_classification\Grape_healthy\image (277).JPG,23
data\data_classification\Grape_healthy\image (378).JPG,23
data\data_classification\Grape_healthy\image (275).JPG,23
data\data_classification\Grape_healthy\image (379).JPG,23
data\data_classification\Grape_healthy\image (110).JPG,23
data\data_classification\Grape_healthy\image (71).JPG,23
data\data_classification\Grape_healthy\image (395).JPG,23
data\data_classification\Grape_healthy\image (108).JPG,23
data\data_classification\Grape_healthy\image (344).JPG,23
data\data_classification\Grape_healthy\image (372).JPG,23
data\data_classification\Grape_healthy\image (416).JPG,23
data\data_classification\Grape_healthy\image (160).JPG,23
data\data_classification\Grape_healthy\image (245).JPG,23
data\data_classification\Grape_healthy\image (202).JPG,23
data\data_classification\Grape_healthy\image (162).JPG,23
data\data_classification\Grape_healthy\image (390).JPG,23
data\data_classification\Grape_healthy\image_19.jpg,23
data\data_classification\Grape_healthy\image (362).JPG,23
data\data_classification\Grape_healthy\image (224).JPG,23
data\data_classification\Grape_healthy\image (201).JPG,23
data\data_classification\Grape_healthy\image (247).JPG,23
data\data_classification\Grape_healthy\image (216).JPG,23
data\data_classification\Grape_healthy\image (295).JPG,23
data\data_classification\Grape_healthy\image (9).JPG,23
data\data_classification\Grape_healthy\image (236).JPG,23
data\data_classification\Grape_healthy\image (87).JPG,23
data\data_classification\Grape_healthy\image (387).JPG,23
data\data_classification\Grape_healthy\image (46).JPG,23
data\data_classification\Grape_healthy\image (182).JPG,23
data\data_classification\Grape_healthy\image (328).JPG,23
data\data_classification\Grape_healthy\image (29).JPG,23
data\data_classification\Grape_healthy\image (361).JPG,23
data\data_classification\Grape_healthy\image (214).JPG,23
data\data_classification\Grape_healthy\image (223).JPG,23
data\data_classification\Grape_healthy\image (329).JPG,23
data\data_classification\Grape_healthy\image (267).JPG,23
data\data_classification\Grape_healthy\image (349).JPG,23
data\data_classification\Grape_healthy\image_36.jpg,23
data\data_classification\Grape_healthy\image_31.jpg,23
data\data_classification\Grape_healthy\image_32.jpg,23
data\data_classification\Grape_healthy\image (325).JPG,23
data\data_classification\Grape_healthy\image (228).JPG,23
data\data_classification\Grape_healthy\image (382).JPG,23
data\data_classification\Grape_healthy\image (299).JPG,23
data\data_classification\Grape_healthy\image (265).JPG,23
data\data_classification\Grape_healthy\image (268).JPG,23
data\data_classification\Grape_healthy\image (203).JPG,23
data\data_classification\Grape_healthy\image (85).JPG,23
data\data_classification\Grape_healthy\image (58).JPG,23
data\data_classification\Grape_healthy\image_2.jpg,23
data\data_classification\Grape_healthy\image (397).JPG,23
data\data_classification\Grape_healthy\image (282).JPG,23
data\data_classification\Grape_healthy\image (327).JPG,23
data\data_classification\Grape_healthy\image (419).JPG,23
data\data_classification\Grape_healthy\image_30.jpg,23
data\data_classification\Grape_healthy\image (311).JPG,23
data\data_classification\Grape_healthy\image (121).JPG,23
data\data_classification\Grape_healthy\image_42.png,23
data\data_classification\Grape_healthy\image (171).JPG,23
data\data_classification\Grape_healthy\image (27).JPG,23
data\data_classification\Grape_healthy\image (229).JPG,23
data\data_classification\Grape_healthy\image (209).JPG,23
data\data_classification\Grape_healthy\image (314).JPG,23
data\data_classification\Grape_healthy\image (109).JPG,23
data\data_classification\Grape_healthy\image (86).JPG,23
data\data_classification\Grape_healthy\image (319).JPG,23
data\data_classification\Grape_healthy\image (307).JPG,23
data\data_classification\Grape_healthy\image (399).JPG,23
data\data_classification\Grape_healthy\image (93).JPG,23
data\data_classification\Grape_healthy\image (206).JPG,23
data\data_classification\Grape_healthy\image (2).JPG,23
data\data_classification\Grape_healthy\image (41).JPG,23
data\data_classification\Grape_healthy\image (380).JPG,23
data\data_classification\Grape_healthy\image_47.jpg,23
data\data_classification\Grape_healthy\image (69).JPG,23
data\data_classification\Grape_healthy\image (212).JPG,23
data\data_classification\Grape_healthy\image (357).JPG,23
data\data_classification\Grape_healthy\image (300).JPG,23
data\data_classification\Grape_healthy\image (151).JPG,23
data\data_classification\Grape_healthy\image_43.png,23
data\data_classification\Grape_healthy\image (78).JPG,23
data\data_classification\Grape_healthy\image (165).JPG,23
data\data_classification\Grape_healthy\image (157).JPG,23
data\data_classification\Grape_healthy\image (280).JPG,23
data\data_classification\Grape_healthy\image (303).JPG,23
data\data_classification\Grape_healthy\image (184).JPG,23
data\data_classification\Grape_healthy\image (128).JPG,23
data\data_classification\Grape_healthy\image (340).JPG,23
data\data_classification\Grape_healthy\image (47).JPG,23
data\data_classification\Grape_healthy\image (326).JPG,23
data\data_classification\Grape_healthy\image (175).JPG,23
data\data_classification\Grape_healthy\image_55.jpg,23
data\data_classification\Grape_healthy\image (126).JPG,23
data\data_classification\Grape_healthy\image_20.jpg,23
data\data_classification\Grape_healthy\image (411).JPG,23
data\data_classification\Grape_healthy\image (320).JPG,23
data\data_classification\Grape_healthy\image (120).JPG,23
data\data_classification\Grape_healthy\image (149).JPG,23
data\data_classification\Grape_leaf_blight\image (1011).JPG,24
data\data_classification\Grape_leaf_blight\image (162).JPG,24
data\data_classification\Grape_leaf_blight\image (387).JPG,24
data\data_classification\Grape_leaf_blight\image (963).JPG,24
data\data_classification\Grape_leaf_blight\image (515).JPG,24
data\data_classification\Grape_leaf_blight\image (286).JPG,24
data\data_classification\Grape_leaf_blight\image (520).JPG,24
data\data_classification\Grape_leaf_blight\image (76).JPG,24
data\data_classification\Grape_leaf_blight\image (152).JPG,24
data\data_classification\Grape_leaf_blight\image (543).JPG,24
data\data_classification\Grape_leaf_blight\image (131).JPG,24
data\data_classification\Grape_leaf_blight\image (666).JPG,24
data\data_classification\Grape_leaf_blight\image (1028).JPG,24
data\data_classification\Grape_leaf_blight\image (253).JPG,24
data\data_classification\Grape_leaf_blight\image (752).JPG,24
data\data_classification\Grape_leaf_blight\image (564).JPG,24
data\data_classification\Grape_leaf_blight\image (706).JPG,24
data\data_classification\Grape_leaf_blight\image (673).JPG,24
data\data_classification\Grape_leaf_blight\image (763).JPG,24
data\data_classification\Grape_leaf_blight\image (320).JPG,24
data\data_classification\Grape_leaf_blight\image (321).JPG,24
data\data_classification\Grape_leaf_blight\image (975).JPG,24
data\data_classification\Grape_leaf_blight\image (1046).JPG,24
data\data_classification\Grape_leaf_blight\image (926).JPG,24
data\data_classification\Grape_leaf_blight\image (541).JPG,24
data\data_classification\Grape_leaf_blight\image (420).JPG,24
data\data_classification\Grape_leaf_blight\image (260).JPG,24
data\data_classification\Grape_leaf_blight\image (663).JPG,24
data\data_classification\Grape_leaf_blight\image (990).JPG,24
data\data_classification\Grape_leaf_blight\image (888).JPG,24
data\data_classification\Grape_leaf_blight\image (25).JPG,24
data\data_classification\Grape_leaf_blight\image (246).JPG,24
data\data_classification\Grape_leaf_blight\image (149).JPG,24
