image_path,labels
data\data_classification\Grape_healthy\image (140).JPG,23
data\data_classification\Grape_healthy\image_51.jpg,23
data\data_classification\Grape_healthy\image (191).JPG,23
data\data_classification\Grape_healthy\image_48.jpg,23
data\data_classification\Grape_healthy\image (341).JPG,23
data\data_classification\Grape_healthy\image (392).JPG,23
data\data_classification\Grape_healthy\image (94).JPG,23
data\data_classification\Grape_healthy\image (8).JPG,23
data\data_classification\Grape_healthy\image (154).JPG,23
data\data_classification\Grape_healthy\image (414).JPG,23
data\data_classification\Grape_healthy\image_9.jpg,23
data\data_classification\Grape_healthy\image (403).JPG,23
data\data_classification\Grape_healthy\image (89).JPG,23
data\data_classification\Grape_healthy\image (150).JPG,23
data\data_classification\Grape_healthy\image (409).JPG,23
data\data_classification\Grape_healthy\image (365).JPG,23
data\data_classification\Grape_healthy\image (167).JPG,23
data\data_classification\Grape_healthy\image (187).JPG,23
data\data_classification\Grape_healthy\image (371).JPG,23
data\data_classification\Grape_healthy\image (186).JPG,23
data\data_classification\Grape_healthy\image_10.jpg,23
data\data_classification\Grape_healthy\image (196).JPG,23
data\data_classification\Grape_healthy\image (59).JPG,23
data\data_classification\Grape_leaf_blight\image (648).JPG,24
data\data_classification\Grape_leaf_blight\image (702).JPG,24
data\data_classification\Grape_leaf_blight\image (766).JPG,24
data\data_classification\Grape_leaf_blight\image (815).JPG,24
data\data_classification\Grape_leaf_blight\image (287).JPG,24
data\data_classification\Grape_leaf_blight\image (987).JPG,24
data\data_classification\Grape_leaf_blight\image (408).JPG,24
data\data_classification\Grape_leaf_blight\image (377).JPG,24
data\data_classification\Grape_leaf_blight\image (720).JPG,24
data\data_classification\Grape_leaf_blight\image (1031).JPG,24
data\data_classification\Grape_leaf_blight\image (795).JPG,24
data\data_classification\Grape_leaf_blight\image (831).JPG,24
data\data_classification\Grape_leaf_blight\image (123).JPG,24
data\data_classification\Grape_leaf_blight\image (117).JPG,24
data\data_classification\Grape_leaf_blight\image (834).JPG,24
data\data_classification\Grape_leaf_blight\image (441).JPG,24
data\data_classification\Grape_leaf_blight\image (650).JPG,24
data\data_classification\Grape_leaf_blight\image (978).JPG,24
data\data_classification\Grape_leaf_blight\image (910).JPG,24
data\data_classification\Grape_leaf_blight\image (294).JPG,24
data\data_classification\Grape_leaf_blight\image (371).JPG,24
data\data_classification\Grape_leaf_blight\image (193).JPG,24
data\data_classification\Grape_leaf_blight\image (717).JPG,24
data\data_classification\Grape_leaf_blight\image (334).JPG,24
data\data_classification\Grape_leaf_blight\image (724).JPG,24
data\data_classification\Grape_leaf_blight\image (256).JPG,24
data\data_classification\Grape_leaf_blight\image (908).JPG,24
data\data_classification\Grape_leaf_blight\image (658).JPG,24
data\data_classification\Grape_leaf_blight\image (772).JPG,24
data\data_classification\Grape_leaf_blight\image (727).JPG,24
data\data_classification\Grape_leaf_blight\image (930).JPG,24
data\data_classification\Grape_leaf_blight\image (446).JPG,24
data\data_classification\Grape_leaf_blight\image (931).JPG,24
data\data_classification\Grape_leaf_blight\image (135).JPG,24
data\data_classification\Grape_leaf_blight\image (238).JPG,24
data\data_classification\Grape_leaf_blight\image (737).JPG,24
data\data_classification\Grape_leaf_blight\image (109).JPG,24
data\data_classification\Grape_leaf_blight\image (505).JPG,24
data\data_classification\Grape_leaf_blight\image (705).JPG,24
data\data_classification\Grape_leaf_blight\image (105).JPG,24
data\data_classification\Grape_leaf_blight\image (870).JPG,24
data\data_classification\Grape_leaf_blight\image (844).JPG,24
data\data_classification\Grape_leaf_blight\image (426).JPG,24
data\data_classification\Grape_leaf_blight\image (282).JPG,24
data\data_classification\Grape_leaf_blight\image (3).JPG,24
data\data_classification\Grape_leaf_blight\image (783).JPG,24
data\data_classification\Grape_leaf_blight\image (312).JPG,24
data\data_classification\Grape_leaf_blight\image (738).JPG,24
data\data_classification\Grape_leaf_blight\image (332).JPG,24
data\data_classification\Grape_leaf_blight\image (827).JPG,24
data\data_classification\Grape_leaf_blight\image (289).JPG,24
data\data_classification\Grape_leaf_blight\image (218).JPG,24
data\data_classification\Grape_leaf_blight\image (637).JPG,24
data\data_classification\Grape_leaf_blight\image (52).JPG,24
data\data_classification\Jamun_diseased\0017_0321.JPG,25
data\data_classification\Jamun_diseased\0017_0282.JPG,25
data\data_classification\Jamun_diseased\0017_0015.JPG,25
data\data_classification\Jamun_diseased\0017_0236.JPG,25
data\data_classification\Jamun_diseased\0017_0243.JPG,25
data\data_classification\Jamun_diseased\0017_0280.JPG,25
data\data_classification\Jamun_diseased\0017_0108.JPG,25
data\data_classification\Jamun_diseased\0017_0136.JPG,25
data\data_classification\Jamun_diseased\0017_0077.JPG,25
data\data_classification\Jamun_diseased\0017_0041.JPG,25
data\data_classification\Jamun_diseased\0017_0322.JPG,25
data\data_classification\Jamun_diseased\0017_0270.JPG,25
data\data_classification\Jamun_diseased\0017_0187.JPG,25
data\data_classification\Jamun_diseased\0017_0078.JPG,25
data\data_classification\Jamun_diseased\0017_0170.JPG,25
data\data_classification\Jamun_diseased\0017_0295.JPG,25
data\data_classification\Jamun_diseased\0017_0053.JPG,25
data\data_classification\Jamun_diseased\0017_0137.JPG,25
data\data_classification\Jamun_healthy\0005_0138.JPG,26
data\data_classification\Jamun_healthy\0005_0054.JPG,26
data\data_classification\Jamun_healthy\0005_0265.JPG,26
data\data_classification\Jamun_healthy\0005_0050.JPG,26
data\data_classification\Jamun_healthy\0005_0237.JPG,26
data\data_classification\Jamun_healthy\0005_0171.JPG,26
data\data_classification\Jamun_healthy\0005_0182.JPG,26
data\data_classification\Jamun_healthy\0005_0185.JPG,26
data\data_classification\Jamun_healthy\0005_0135.JPG,26
data\data_classification\Jamun_healthy\0005_0064.JPG,26
data\data_classification\Jamun_healthy\0005_0215.JPG,26
data\data_classification\Jamun_healthy\0005_0097.JPG,26
data\data_classification\Jamun_healthy\0005_0066.JPG,26
data\data_classification\Jamun_healthy\0005_0133.JPG,26
data\data_classification\Jamun_healthy\0005_0084.JPG,26
data\data_classification\Jatropha_diseased\0018_0047.JPG,27
data\data_classification\Jatropha_diseased\0018_0119.JPG,27
data\data_classification\Jatropha_diseased\0018_0056.JPG,27
data\data_classification\Jatropha_diseased\0018_0114.JPG,27
data\data_classification\Jatropha_diseased\0018_0102.JPG,27
data\data_classification\Jatropha_diseased\0018_0107.JPG,27
data\data_classification\Jatropha_diseased\0018_0118.JPG,27
data\data_classification\Jatropha_healthy\0006_0039.JPG,28
data\data_classification\Jatropha_healthy\0006_0110.JPG,28
data\data_classification\Jatropha_healthy\0006_0001.JPG,28
data\data_classification\Jatropha_healthy\0006_0005.JPG,28
data\data_classification\Jatropha_healthy\0006_0069.JPG,28
data\data_classification\Jatropha_healthy\0006_0031.JPG,28
data\data_classification\Jatropha_healthy\0006_0015.JPG,28
data\data_classification\Lemon_diseased\0021_0020.JPG,29
data\data_classification\Lemon_diseased\0021_0052.JPG,29
data\data_classification\Lemon_diseased\0021_0012.JPG,29
data\data_classification\Lemon_diseased\0021_0041.JPG,29
data\data_classification\Lemon_diseased\0021_0073.JPG,29
data\data_classification\Lemon_healthy\0010_0096.JPG,30
data\data_classification\Lemon_healthy\0010_0025.JPG,30
data\data_classification\Lemon_healthy\0010_0086.JPG,30
data\data_classification\Lemon_healthy\0010_0110.JPG,30
data\data_classification\Lemon_healthy\0010_0005.JPG,30
data\data_classification\Lemon_healthy\0010_0084.JPG,30
data\data_classification\Lemon_healthy\0010_0008.JPG,30
data\data_classification\Lemon_healthy\0010_0032.JPG,30
data\data_classification\Lemon_healthy\0010_0060.JPG,30
data\data_classification\Mango_diseased\0012_0049.JPG,31
data\data_classification\Mango_diseased\0012_0247.JPG,31
data\data_classification\Mango_diseased\0012_0082.JPG,31
data\data_classification\Mango_diseased\0012_0079.JPG,31
data\data_classification\Mango_diseased\0012_0196.JPG,31
data\data_classification\Mango_diseased\0012_0250.JPG,31
data\data_classification\Mango_diseased\0012_0043.JPG,31
data\data_classification\Mango_diseased\0012_0147.JPG,31
data\data_classification\Mango_diseased\0012_0190.JPG,31
data\data_classification\Mango_diseased\0012_0015.JPG,31
data\data_classification\Mango_diseased\0012_0177.JPG,31
data\data_classification\Mango_diseased\0012_0186.JPG,31
data\data_classification\Mango_diseased\0012_0212.JPG,31
data\data_classification\Mango_diseased\0012_0245.JPG,31
data\data_classification\Mango_healthy\0001_0113.JPG,32
data\data_classification\Mango_healthy\0001_0129.JPG,32
data\data_classification\Mango_healthy\0001_0122.JPG,32
data\data_classification\Mango_healthy\0001_0059.JPG,32
data\data_classification\Mango_healthy\0001_0111.JPG,32
data\data_classification\Mango_healthy\0001_0168.JPG,32
data\data_classification\Mango_healthy\0001_0072.JPG,32
data\data_classification\Mango_healthy\0001_0030.JPG,32
data\data_classification\Mango_healthy\0001_0105.JPG,32
data\data_classification\Orange_haunglongbing\image (198).JPG,33
data\data_classification\Orange_haunglongbing\image (2308).JPG,33
data\data_classification\Orange_haunglongbing\image (3762).JPG,33
data\data_classification\Orange_haunglongbing\image (1944).JPG,33
data\data_classification\Orange_haunglongbing\image (5093).JPG,33
data\data_classification\Orange_haunglongbing\image (51).JPG,33
data\data_classification\Orange_haunglongbing\image (4521).JPG,33
data\data_classification\Orange_haunglongbing\image (949).JPG,33
data\data_classification\Orange_haunglongbing\image (4015).JPG,33
data\data_classification\Orange_haunglongbing\image (1900).JPG,33
data\data_classification\Orange_haunglongbing\image (3699).JPG,33
data\data_classification\Orange_haunglongbing\image (4510).JPG,33
data\data_classification\Orange_haunglongbing\image (2770).JPG,33
data\data_classification\Orange_haunglongbing\image (3971).JPG,33
data\data_classification\Orange_haunglongbing\image (2977).JPG,33
data\data_classification\Orange_haunglongbing\image (2403).JPG,33
data\data_classification\Orange_haunglongbing\image (349).JPG,33
data\data_classification\Orange_haunglongbing\image (748).JPG,33
data\data_classification\Orange_haunglongbing\image (4676).JPG,33
data\data_classification\Orange_haunglongbing\image (4907).JPG,33
data\data_classification\Orange_haunglongbing\image (2970).JPG,33
data\data_classification\Orange_haunglongbing\image (4812).JPG,33
data\data_classification\Orange_haunglongbing\image (2387).JPG,33
data\data_classification\Orange_haunglongbing\image (4484).JPG,33
data\data_classification\Orange_haunglongbing\image (580).JPG,33
data\data_classification\Orange_haunglongbing\image (182).JPG,33
data\data_classification\Orange_haunglongbing\image (2013).JPG,33
data\data_classification\Orange_haunglongbing\image (46).JPG,33
data\data_classification\Orange_haunglongbing\image (4972).JPG,33
data\data_classification\Orange_haunglongbing\image (1456).JPG,33
data\data_classification\Orange_haunglongbing\image (4936).JPG,33
data\data_classification\Orange_haunglongbing\image (1555).JPG,33
data\data_classification\Orange_haunglongbing\image (347).JPG,33
data\data_classification\Orange_haunglongbing\image (4558).JPG,33
data\data_classification\Orange_haunglongbing\image (830).JPG,33
data\data_classification\Orange_haunglongbing\image (1068).JPG,33
data\data_classification\Orange_haunglongbing\image (5459).JPG,33
data\data_classification\Orange_haunglongbing\image (1485).JPG,33
data\data_classification\Orange_haunglongbing\image (2131).JPG,33
data\data_classification\Orange_haunglongbing\image (2663).JPG,33
data\data_classification\Orange_haunglongbing\image (191).JPG,33
data\data_classification\Orange_haunglongbing\image (2631).JPG,33
data\data_classification\Orange_haunglongbing\image (3264).JPG,33
data\data_classification\Orange_haunglongbing\image (1638).JPG,33
data\data_classification\Orange_haunglongbing\image (4744).JPG,33
data\data_classification\Orange_haunglongbing\image (2618).JPG,33
data\data_classification\Orange_haunglongbing\image (5024).JPG,33
data\data_classification\Orange_haunglongbing\image (97).JPG,33
data\data_classification\Orange_haunglongbing\image (860).JPG,33
data\data_classification\Orange_haunglongbing\image (3113).JPG,33
data\data_classification\Orange_haunglongbing\image (4408).JPG,33
data\data_classification\Orange_haunglongbing\image (2418).JPG,33
data\data_classification\Orange_haunglongbing\image (618).JPG,33
data\data_classification\Orange_haunglongbing\image (946).JPG,33
data\data_classification\Orange_haunglongbing\image (4862).JPG,33
data\data_classification\Orange_haunglongbing\image (4253).JPG,33
data\data_classification\Orange_haunglongbing\image (2722).JPG,33
data\data_classification\Orange_haunglongbing\image (1311).JPG,33
data\data_classification\Orange_haunglongbing\image (311).JPG,33
data\data_classification\Orange_haunglongbing\image (1532).JPG,33
data\data_classification\Orange_haunglongbing\image (4105).JPG,33
data\data_classification\Orange_haunglongbing\image (2859).JPG,33
data\data_classification\Orange_haunglongbing\image (4855).JPG,33
data\data_classification\Orange_haunglongbing\image (5393).JPG,33
data\data_classification\Orange_haunglongbing\image (1609).JPG,33
data\data_classification\Orange_haunglongbing\image (1134).JPG,33
data\data_classification\Orange_haunglongbing\image (3263).JPG,33
data\data_classification\Orange_haunglongbing\image (3407).JPG,33
data\data_classification\Orange_haunglongbing\image (4952).JPG,33
data\data_classification\Orange_haunglongbing\image (370).JPG,33
data\data_classification\Orange_haunglongbing\image (2866).JPG,33
data\data_classification\Orange_haunglongbing\image (5219).JPG,33
data\data_classification\Orange_haunglongbing\image (2217).JPG,33
data\data_classification\Orange_haunglongbing\image (1945).JPG,33
data\data_classification\Orange_haunglongbing\image (225).JPG,33
data\data_classification\Orange_haunglongbing\image (3166).JPG,33
data\data_classification\Orange_haunglongbing\image (3336).JPG,33
data\data_classification\Orange_haunglongbing\image (1450).JPG,33
data\data_classification\Orange_haunglongbing\image (2408).JPG,33
data\data_classification\Orange_haunglongbing\image (2222).JPG,33
data\data_classification\Orange_haunglongbing\image (965).JPG,33
data\data_classification\Orange_haunglongbing\image (3834).JPG,33
data\data_classification\Orange_haunglongbing\image (2447).JPG,33
data\data_classification\Orange_haunglongbing\image (1455).JPG,33
data\data_classification\Orange_haunglongbing\image (4094).JPG,33
data\data_classification\Orange_haunglongbing\image (3424).JPG,33
data\data_classification\Orange_haunglongbing\image (148).JPG,33
data\data_classification\Orange_haunglongbing\image (2123).JPG,33
data\data_classification\Orange_haunglongbing\image (4101).JPG,33
data\data_classification\Orange_haunglongbing\image (4708).JPG,33
data\data_classification\Orange_haunglongbing\image (2049).JPG,33
data\data_classification\Orange_haunglongbing\image (5082).JPG,33
data\data_classification\Orange_haunglongbing\image (3049).JPG,33
data\data_classification\Orange_haunglongbing\image (1305).JPG,33
data\data_classification\Orange_haunglongbing\image (1234).JPG,33
data\data_classification\Orange_haunglongbing\image (822).JPG,33
data\data_classification\Orange_haunglongbing\image (1529).JPG,33
data\data_classification\Orange_haunglongbing\image (2625).JPG,33
data\data_classification\Orange_haunglongbing\image (1630).JPG,33
data\data_classification\Orange_haunglongbing\image (1998).JPG,33
data\data_classification\Orange_haunglongbing\image (4731).JPG,33
data\data_classification\Orange_haunglongbing\image (3650).JPG,33
data\data_classification\Orange_haunglongbing\image (4096).JPG,33
data\data_classification\Orange_haunglongbing\image (2323).JPG,33
data\data_classification\Orange_haunglongbing\image (952).JPG,33
data\data_classification\Orange_haunglongbing\image (807).JPG,33
data\data_classification\Orange_haunglongbing\image (1959).JPG,33
data\data_classification\Orange_haunglongbing\image (200).JPG,33
data\data_classification\Orange_haunglongbing\image (1964).JPG,33
data\data_classification\Orange_haunglongbing\image (387).JPG,33
data\data_classification\Orange_haunglongbing\image (4992).JPG,33
data\data_classification\Orange_haunglongbing\image (4440).JPG,33
data\data_classification\Orange_haunglongbing\image (3324).JPG,33
data\data_classification\Orange_haunglongbing\image (244).JPG,33
data\data_classification\Orange_haunglongbing\image (3433).JPG,33
data\data_classification\Orange_haunglongbing\image (188).JPG,33
data\data_classification\Orange_haunglongbing\image (2706).JPG,33
data\data_classification\Orange_haunglongbing\image (2754).JPG,33
data\data_classification\Orange_haunglongbing\image (3799).JPG,33
data\data_classification\Orange_haunglongbing\image (3575).JPG,33
data\data_classification\Orange_haunglongbing\image (136).JPG,33
data\data_classification\Orange_haunglongbing\image (3569).JPG,33
data\data_classification\Orange_haunglongbing\image (3713).JPG,33
data\data_classification\Orange_haunglongbing\image (4153).JPG,33
data\data_classification\Orange_haunglongbing\image (2698).JPG,33
data\data_classification\Orange_haunglongbing\image (5311).JPG,33
data\data_classification\Orange_haunglongbing\image (4933).JPG,33
data\data_classification\Orange_haunglongbing\image (3373).JPG,33
data\data_classification\Orange_haunglongbing\image (3109).JPG,33
data\data_classification\Orange_haunglongbing\image (1712).JPG,33
data\data_classification\Orange_haunglongbing\image (3173).JPG,33
data\data_classification\Orange_haunglongbing\image (3728).JPG,33
data\data_classification\Orange_haunglongbing\image (1295).JPG,33
data\data_classification\Orange_haunglongbing\image (1128).JPG,33
data\data_classification\Orange_haunglongbing\image (3912).JPG,33
data\data_classification\Orange_haunglongbing\image (552).JPG,33
data\data_classification\Orange_haunglongbing\image (1358).JPG,33
data\data_classification\Orange_haunglongbing\image (69).JPG,33
data\data_classification\Orange_haunglongbing\image (2907).JPG,33
data\data_classification\Orange_haunglongbing\image (1840).JPG,33
data\data_classification\Orange_haunglongbing\image (1396).JPG,33
data\data_classification\Orange_haunglongbing\image (5303).JPG,33
data\data_classification\Orange_haunglongbing\image (522).JPG,33
data\data_classification\Orange_haunglongbing\image (1814).JPG,33
data\data_classification\Orange_haunglongbing\image (1731).JPG,33
data\data_classification\Orange_haunglongbing\image (458).JPG,33
data\data_classification\Orange_haunglongbing\image (2847).JPG,33
data\data_classification\Orange_haunglongbing\image (1705).JPG,33
data\data_classification\Orange_haunglongbing\image (3814).JPG,33
data\data_classification\Orange_haunglongbing\image (2554).JPG,33
data\data_classification\Orange_haunglongbing\image (4606).JPG,33
data\data_classification\Orange_haunglongbing\image (1100).JPG,33
data\data_classification\Orange_haunglongbing\image (2016).JPG,33
data\data_classification\Orange_haunglongbing\image (2986).JPG,33
data\data_classification\Orange_haunglongbing\image (1847).JPG,33
data\data_classification\Orange_haunglongbing\image (592).JPG,33
data\data_classification\Orange_haunglongbing\image (4699).JPG,33
data\data_classification\Orange_haunglongbing\image (812).JPG,33
data\data_classification\Orange_haunglongbing\image (2484).JPG,33
data\data_classification\Orange_haunglongbing\image (2633).JPG,33
data\data_classification\Orange_haunglongbing\image (194).JPG,33
data\data_classification\Orange_haunglongbing\image (336).JPG,33
data\data_classification\Orange_haunglongbing\image (2730).JPG,33
data\data_classification\Orange_haunglongbing\image (5468).JPG,33
data\data_classification\Orange_haunglongbing\image (504).JPG,33
data\data_classification\Orange_haunglongbing\image (1917).JPG,33
data\data_classification\Orange_haunglongbing\image (4469).JPG,33
data\data_classification\Orange_haunglongbing\image (56).JPG,33
data\data_classification\Orange_haunglongbing\image (1664).JPG,33
data\data_classification\Orange_haunglongbing\image (699).JPG,33
data\data_classification\Orange_haunglongbing\image (2343).JPG,33
data\data_classification\Orange_haunglongbing\image (1475).JPG,33
data\data_classification\Orange_haunglongbing\image (1578).JPG,33
data\data_classification\Orange_haunglongbing\image (4904).JPG,33
data\data_classification\Orange_haunglongbing\image (2240).JPG,33
data\data_classification\Orange_haunglongbing\image (4385).JPG,33
data\data_classification\Orange_haunglongbing\image (2945).JPG,33
data\data_classification\Orange_haunglongbing\image (3118).JPG,33
data\data_classification\Orange_haunglongbing\image (4483).JPG,33
data\data_classification\Orange_haunglongbing\image (2281).JPG,33
data\data_classification\Orange_haunglongbing\image (429).JPG,33
data\data_classification\Orange_haunglongbing\image (1).JPG,33
data\data_classification\Orange_haunglongbing\image (1090).JPG,33
data\data_classification\Orange_haunglongbing\image (3670).JPG,33
data\data_classification\Orange_haunglongbing\image (1352).JPG,33
data\data_classification\Orange_haunglongbing\image (1808).JPG,33
data\data_classification\Orange_haunglongbing\image (2886).JPG,33
data\data_classification\Orange_haunglongbing\image (2848).JPG,33
data\data_classification\Orange_haunglongbing\image (3276).JPG,33
data\data_classification\Orange_haunglongbing\image (3928).JPG,33
data\data_classification\Orange_haunglongbing\image (3381).JPG,33
data\data_classification\Orange_haunglongbing\image (1075).JPG,33
data\data_classification\Orange_haunglongbing\image (836).JPG,33
data\data_classification\Orange_haunglongbing\image (584).JPG,33
data\data_classification\Orange_haunglongbing\image (145).JPG,33
data\data_classification\Orange_haunglongbing\image (2167).JPG,33
data\data_classification\Orange_haunglongbing\image (4198).JPG,33
data\data_classification\Orange_haunglongbing\image (2457).JPG,33
data\data_classification\Orange_haunglongbing\image (338).JPG,33
data\data_classification\Orange_haunglongbing\image (3159).JPG,33
data\data_classification\Orange_haunglongbing\image (146).JPG,33
data\data_classification\Orange_haunglongbing\image (1535).JPG,33
data\data_classification\Orange_haunglongbing\image (3).JPG,33
data\data_classification\Orange_haunglongbing\image (126).JPG,33
data\data_classification\Orange_haunglongbing\image (5361).JPG,33
data\data_classification\Orange_haunglongbing\image (3903).JPG,33
data\data_classification\Orange_haunglongbing\image (1912).JPG,33
data\data_classification\Orange_haunglongbing\image (3457).JPG,33
data\data_classification\Orange_haunglongbing\image (482).JPG,33
data\data_classification\Orange_haunglongbing\image (4497).JPG,33
data\data_classification\Orange_haunglongbing\image (5043).JPG,33
data\data_classification\Orange_haunglongbing\image (1593).JPG,33
data\data_classification\Orange_haunglongbing\image (4834).JPG,33
data\data_classification\Orange_haunglongbing\image (1624).JPG,33
data\data_classification\Orange_haunglongbing\image (2243).JPG,33
data\data_classification\Orange_haunglongbing\image (2076).JPG,33
data\data_classification\Orange_haunglongbing\image (3597).JPG,33
data\data_classification\Orange_haunglongbing\image (1599).JPG,33
data\data_classification\Orange_haunglongbing\image (2801).JPG,33
data\data_classification\Orange_haunglongbing\image (3316).JPG,33
data\data_classification\Orange_haunglongbing\image (685).JPG,33
data\data_classification\Orange_haunglongbing\image (5135).JPG,33
data\data_classification\Orange_haunglongbing\image (2355).JPG,33
data\data_classification\Orange_haunglongbing\image (2721).JPG,33
data\data_classification\Orange_haunglongbing\image (3087).JPG,33
data\data_classification\Orange_haunglongbing\image (174).JPG,33
data\data_classification\Orange_haunglongbing\image (1333).JPG,33
data\data_classification\Orange_haunglongbing\image (3535).JPG,33
data\data_classification\Orange_haunglongbing\image (4887).JPG,33
data\data_classification\Orange_haunglongbing\image (2946).JPG,33
data\data_classification\Orange_haunglongbing\image (400).JPG,33
data\data_classification\Orange_haunglongbing\image (3227).JPG,33
data\data_classification\Orange_haunglongbing\image (5020).JPG,33
data\data_classification\Orange_haunglongbing\image (5105).JPG,33
data\data_classification\Orange_haunglongbing\image (5359).JPG,33
data\data_classification\Orange_haunglongbing\image (5347).JPG,33
data\data_classification\Orange_haunglongbing\image (3808).JPG,33
data\data_classification\Orange_haunglongbing\image (4916).JPG,33
data\data_classification\Orange_haunglongbing\image (4740).JPG,33
data\data_classification\Orange_haunglongbing\image (1490).JPG,33
data\data_classification\Orange_haunglongbing\image (4777).JPG,33
data\data_classification\Orange_haunglongbing\image (3813).JPG,33
data\data_classification\Orange_haunglongbing\image (285).JPG,33
data\data_classification\Orange_haunglongbing\image (4745).JPG,33
data\data_classification\Orange_haunglongbing\image (845).JPG,33
data\data_classification\Orange_haunglongbing\image (3298).JPG,33
data\data_classification\Orange_haunglongbing\image (4781).JPG,33
data\data_classification\Orange_haunglongbing\image (3045).JPG,33
data\data_classification\Orange_haunglongbing\image (5218).JPG,33
data\data_classification\Orange_haunglongbing\image (5204).JPG,33
data\data_classification\Orange_haunglongbing\image (1223).JPG,33
data\data_classification\Orange_haunglongbing\image (329).JPG,33
data\data_classification\Orange_haunglongbing\image (3014).JPG,33
data\data_classification\Orange_haunglongbing\image (1337).JPG,33
data\data_classification\Orange_haunglongbing\image (3977).JPG,33
data\data_classification\Orange_haunglongbing\image (5101).JPG,33
data\data_classification\Orange_haunglongbing\image (4957).JPG,33
data\data_classification\Orange_haunglongbing\image (3773).JPG,33
data\data_classification\Orange_haunglongbing\image (1788).JPG,33
data\data_classification\Orange_haunglongbing\image (4897).JPG,33
data\data_classification\Orange_haunglongbing\image (659).JPG,33
data\data_classification\Orange_haunglongbing\image (2576).JPG,33
data\data_classification\Orange_haunglongbing\image (4618).JPG,33
data\data_classification\Orange_haunglongbing\image (4754).JPG,33
data\data_classification\Orange_haunglongbing\image (4233).JPG,33
data\data_classification\Orange_haunglongbing\image (3581).JPG,33
data\data_classification\Orange_haunglongbing\image (894).JPG,33
data\data_classification\Orange_haunglongbing\image (2596).JPG,33
data\data_classification\Orange_haunglongbing\image (1969).JPG,33
data\data_classification\Orange_haunglongbing\image (1655).JPG,33
data\data_classification\Orange_haunglongbing\image (1214).JPG,33
data\data_classification\Orange_haunglongbing\image (5185).JPG,33
data\data_classification\Orange_haunglongbing\image (4552).JPG,33
data\data_classification\Orange_haunglongbing\image (3176).JPG,33
data\data_classification\Orange_haunglongbing\image (5241).JPG,33
data\data_classification\Orange_haunglongbing\image (3409).JPG,33
data\data_classification\Orange_haunglongbing\image (2773).JPG,33
data\data_classification\Peach_bacterial_spot\image (1580).JPG,34
data\data_classification\Peach_bacterial_spot\image (1928).JPG,34
data\data_classification\Peach_bacterial_spot\image (1517).JPG,34
data\data_classification\Peach_bacterial_spot\image (1848).JPG,34
data\data_classification\Peach_bacterial_spot\image (540).JPG,34
data\data_classification\Peach_bacterial_spot\image (7).JPG,34
data\data_classification\Peach_bacterial_spot\image (1831).JPG,34
data\data_classification\Peach_bacterial_spot\image (495).JPG,34
data\data_classification\Peach_bacterial_spot\image (2209).JPG,34
data\data_classification\Peach_bacterial_spot\image (137).JPG,34
data\data_classification\Peach_bacterial_spot\image (2225).JPG,34
data\data_classification\Peach_bacterial_spot\image (2068).JPG,34
data\data_classification\Peach_bacterial_spot\image (1717).JPG,34
data\data_classification\Peach_bacterial_spot\image (2194).JPG,34
data\data_classification\Peach_bacterial_spot\image (1629).JPG,34
data\data_classification\Peach_bacterial_spot\image (2031).JPG,34
data\data_classification\Peach_bacterial_spot\image (1809).JPG,34
data\data_classification\Peach_bacterial_spot\image (1246).JPG,34
data\data_classification\Peach_bacterial_spot\image (1011).JPG,34
data\data_classification\Peach_bacterial_spot\image (1424).JPG,34
data\data_classification\Peach_bacterial_spot\image (1837).JPG,34
data\data_classification\Peach_bacterial_spot\image (431).JPG,34
data\data_classification\Peach_bacterial_spot\image (69).JPG,34
data\data_classification\Peach_bacterial_spot\image (702).JPG,34
data\data_classification\Peach_bacterial_spot\image (119).JPG,34
data\data_classification\Peach_bacterial_spot\image (1865).JPG,34
data\data_classification\Peach_bacterial_spot\image (1538).JPG,34
data\data_classification\Peach_bacterial_spot\image (1916).JPG,34
data\data_classification\Peach_bacterial_spot\image (764).JPG,34
data\data_classification\Peach_bacterial_spot\image (1270).JPG,34
data\data_classification\Peach_bacterial_spot\image (500).JPG,34
data\data_classification\Peach_bacterial_spot\image (2131).JPG,34
data\data_classification\Peach_bacterial_spot\image (1482).JPG,34
data\data_classification\Peach_bacterial_spot\image (460).JPG,34
data\data_classification\Peach_bacterial_spot\image (842).JPG,34
data\data_classification\Peach_bacterial_spot\image (1595).JPG,34
data\data_classification\Peach_bacterial_spot\image (697).JPG,34
data\data_classification\Peach_bacterial_spot\image (1862).JPG,34
data\data_classification\Peach_bacterial_spot\image (2215).JPG,34
data\data_classification\Peach_bacterial_spot\image (1207).JPG,34
data\data_classification\Peach_bacterial_spot\image (209).JPG,34
data\data_classification\Peach_bacterial_spot\image (1808).JPG,34
data\data_classification\Peach_bacterial_spot\image (152).JPG,34
data\data_classification\Peach_bacterial_spot\image (865).JPG,34
data\data_classification\Peach_bacterial_spot\image (2267).JPG,34
data\data_classification\Peach_bacterial_spot\image (596).JPG,34
data\data_classification\Peach_bacterial_spot\image (956).JPG,34
data\data_classification\Peach_bacterial_spot\image (740).JPG,34
data\data_classification\Peach_bacterial_spot\image (2230).JPG,34
data\data_classification\Peach_bacterial_spot\image (307).JPG,34
data\data_classification\Peach_bacterial_spot\image (1035).JPG,34
data\data_classification\Peach_bacterial_spot\image (771).JPG,34
data\data_classification\Peach_bacterial_spot\image (522).JPG,34
